"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"5.824"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"33462"	"252480"	"75166"	"62301"	"85092"	"179276"	"86204"	"83070"	"170091"	"78352"	"86338"	"193110"	"292910"	"182608"	"92389"	"39006"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"7.829"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"63454"	"176703"	"77395"	"98617"	"190893"	"156390"	"119867"	"66934"	"117921"	"106164"	"78383"	"208942"	"127562"	"139082"	"102915"	"100337"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.01"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"27692"	"120141"	"89673"	"65633"	"80365"	"103331"	"110575"	"77987"	"89689"	"154307"	"133604"	"77635"	"92147"	"117738"	"60781"	"164251"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"11.033"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"88108"	"306062"	"277084"	"193849"	"153729"	"156013"	"215037"	"164983"	"165900"	"187593"	"230962"	"166952"	"90770"	"167992"	"144062"	"144618"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"10.954"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"539550"	"77372"	"67545"	"105032"	"74886"	"89795"	"176700"	"184359"	"118008"	"188659"	"118883"	"171457"	"133805"	"128381"	"189632"	"160873"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"10.872"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"273629"	"59075"	"62587"	"40002"	"77465"	"85877"	"89129"	"91772"	"78510"	"87024"	"83044"	"85516"	"40860"	"143754"	"80563"	"153093"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"10.391"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"61992"	"66684"	"126529"	"119877"	"122858"	"120857"	"134924"	"75236"	"87125"	"160914"	"101802"	"79716"	"113980"	"61509"	"118344"	"94580"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"6.689"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"49290"	"141454"	"72989"	"95668"	"164183"	"133250"	"150431"	"181740"	"143884"	"79229"	"171883"	"78713"	"95673"	"226235"	"55194"	"105081"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.085"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"68352"	"82318"	"63544"	"92573"	"161710"	"49531"	"141116"	"160910"	"196668"	"95799"	"181987"	"60775"	"45143"	"128877"	"135643"	"176962"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"5.191"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11290"	"458660"	"651037"	"215559"	"188136"	"157540"	"210901"	"433094"	"138275"	"119577"	"284777"	"153046"	"216812"	"94781"	"423248"	"125508"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"10.272"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"55099"	"61016"	"94114"	"59147"	"40190"	"200223"	"126817"	"69421"	"101975"	"174877"	"145385"	"77383"	"103857"	"59788"	"91782"	"118407"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.259"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"61621"	"84078"	"113736"	"139233"	"76907"	"39344"	"98396"	"183352"	"99002"	"102289"	"88301"	"158931"	"124279"	"53455"	"110763"	"62472"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"5.753"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26333"	"260082"	"102151"	"174885"	"76899"	"241141"	"149236"	"143698"	"196548"	"227198"	"268386"	"179110"	"80407"	"74865"	"141509"	"150516"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.737"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"34304"	"55696"	"72884"	"83844"	"90346"	"98502"	"80081"	"99870"	"43020"	"110924"	"114106"	"55652"	"122791"	"149428"	"69261"	"93525"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.151"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"78779"	"185194"	"127352"	"176510"	"137917"	"43502"	"76700"	"60919"	"88407"	"53914"	"50794"	"58819"	"34537"	"81486"	"30795"	"70033"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.689"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"52686"	"160942"	"162782"	"133259"	"87783"	"118801"	"117598"	"130237"	"103400"	"121150"	"69190"	"151199"	"48395"	"66051"	"70487"	"99155"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"7.366"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"69672"	"332010"	"358746"	"292363"	"330505"	"376532"	"372442"	"278860"	"392221"	"353626"	"392787"	"363376"	"345714"	"271528"	"298507"	"324653"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"5.128"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12712"	"293943"	"103371"	"219683"	"370045"	"434728"	"70276"	"200327"	"170272"	"100252"	"429441"	"133421"	"110002"	"273340"	"423248"	"196827"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"7.065"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"55165"	"301414"	"272498"	"249374"	"210451"	"294462"	"268386"	"278094"	"310148"	"283126"	"354647"	"278807"	"291559"	"260650"	"279877"	"239394"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"10.33"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"63896"	"365931"	"65983"	"75136"	"63377"	"92979"	"89437"	"134672"	"99055"	"94090"	"196061"	"75414"	"105843"	"40930"	"58228"	"203453"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"9.328"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"45514"	"79292"	"147501"	"128921"	"76079"	"89026"	"90605"	"86066"	"65457"	"149594"	"141895"	"70866"	"58714"	"72076"	"121660"	"39129"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"8.54"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"29079"	"68981"	"140642"	"135424"	"199829"	"78309"	"115918"	"83358"	"127011"	"46233"	"110784"	"80946"	"76693"	"76692"	"64699"	"152766"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16098"	""	""	""	"5.293"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11758"	"472992"	"386624"	"148179"	"298971"	"369416"	"201986"	"118223"	"178774"	"336113"	"205433"	"199405"	"201509"	"136866"	"230804"	"247367"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"6.469"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"191734"	"74457"	"105813"	"98566"	"71314"	"168083"	"88742"	"85499"	"99712"	"95373"	"164897"	"42547"	"109313"	"78678"	"99382"	"62022"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"7.882"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"40303"	"129697"	"131130"	"129048"	"193474"	"154285"	"153231"	"112860"	"179682"	"71254"	"90826"	"106212"	"144040"	"145770"	"67816"	"66165"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"9.221"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"59557"	"80841"	"36389"	"70987"	"132311"	"133198"	"151235"	"218984"	"85200"	"211914"	"86177"	"140940"	"238921"	"142232"	"127992"	"73123"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"8.487"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"69663"	"156208"	"133924"	"70004"	"84317"	"93685"	"132504"	"81052"	"89386"	"110507"	"82638"	"61442"	"81117"	"96546"	"59121"	"97754"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"9.622"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"34650"	"72592"	"115793"	"132850"	"153109"	"73882"	"71090"	"81551"	"86387"	"91856"	"123600"	"187506"	"107981"	"124041"	"88207"	"107305"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"7.149"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"96419"	"72407"	"161906"	"106549"	"130115"	"95965"	"83649"	"114039"	"118072"	"148908"	"351588"	"116213"	"105250"	"84704"	"140965"	"172727"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16492"	""	""	""	"5.528"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"16551"	"868609"	"523306"	"547130"	"437941"	"365999"	"460844"	"268598"	"510736"	"469135"	"471643"	"500812"	"319415"	"768406"	"364178"	"275665"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"4.909"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12048"	"436027"	"274641"	"121005"	"35569"	"95159"	"58223"	"173170"	"107452"	"131932"	"206119"	"63638"	"134475"	"171205"	"138453"	"120447"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"11.242"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"46580"	"35228"	"42998"	"55325"	"38333"	"87270"	"31164"	"40169"	"43635"	"49287"	"49385"	"40312"	"39171"	"32795"	"35239"	"55543"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"6.409"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35128"	"345616"	"275771"	"231987"	"201520"	"326208"	"200189"	"234798"	"315067"	"209134"	"204353"	"287122"	"285482"	"203451"	"237483"	"188207"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"8.453"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"38177"	"135750"	"119957"	"60563"	"90909"	"87474"	"92697"	"68157"	"105752"	"63421"	"70833"	"67159"	"62801"	"214053"	"99817"	"89513"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"3.599"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21347"	"366954"	"139842"	"157222"	"118105"	"98643"	"131495"	"128798"	"163309"	"168610"	"161044"	"104109"	"130135"	"108653"	"136828"	"147413"
"CHEBI:9566"	"C21H26N2S2"	"CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1"	"KLBQZWRITKRQQV-UHFFFAOYNA-N"	"Thioridazine"	"371.16885"	""	""	""	"5.019"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9878"	"353965"	"117211"	"79028"	"234914"	"258439"	"248809"	"234044"	"117019"	"265608"	"202087"	"205402"	"193622"	"266162"	"70891"	"272188"
""	"C27H48O"	"CC(C)CCCC(C)C1CCC2C3CC[C@@H]4C[C@@H](O)CCC4(C)C3CCC12C"	"QYIXCDOBOSTCEI-WXXXDBQUSA-N"	"Coprostanol"	"371.36203"	""	""	""	"6.085"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"41435"	"5221"	"2704"	"3368"	"2744"	"2393"	"2841"	"3837"	"2201"	"3571"	"4787"	"4141"	"1855"	"3032"	"4561"	"6246"
""	"C27H48O"	"CC(C)CCCC(C)C1CCC2C3CC[C@@H]4C[C@@H](O)CCC4(C)C3CCC12C"	"QYIXCDOBOSTCEI-WXXXDBQUSA-N"	"Coprostanol"	"371.36203"	""	""	""	"5.865"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"14132"	"3423"	"2718"	"1774"	"3129"	"2663"	"1935"	"2317"	"3037"	"2531"	"2194"	"2186"	"2630"	"2651"	"4441"	"3039"
""	"C27H48O"	"CC(C)CCCC(C)C1CCC2C3CC[C@@H]4C[C@@H](O)CCC4(C)C3CCC12C"	"QYIXCDOBOSTCEI-WXXXDBQUSA-N"	"Coprostanol"	"371.36203"	""	""	""	"5.794"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"194"	"20170"	"21405"	"17596"	"13190"	"19242"	"18366"	"19340"	"16935"	"22898"	"23085"	"21458"	"18051"	"16471"	"15027"	"13593"
""	"C27H48O"	"CC(C)CCCC(C)C1CCC2C3CC[C@@H]4C[C@@H](O)CCC4(C)C3CCC12C"	"QYIXCDOBOSTCEI-WXXXDBQUSA-N"	"Coprostanol"	"371.36203"	""	""	""	"6.011"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1526"	"54817"	"49212"	"52349"	"45535"	"47404"	"43830"	"45536"	"43125"	"44200"	"46865"	"52069"	"51072"	"45455"	"45780"	"38022"
""	"C23H36N2O2"	"CC(C)(C)N=C(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N=C(O)C=C[C@]4(C)[C@H]3CC[C@]12C"	"DBEPLOCGEIEOCV-WSBQPABSSA-N"	"Finasteride"	"373.28323"	""	""	""	"11.183"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1081"	"22753"	"22567"	"12599"	"21687"	"20404"	"21029"	"9364"	"9174"	"8988"	"15540"	"3995"	"14300"	"8001"	"5118"	"11897"
"CHEBI:81942"	"C14H20N3O5PS"	"CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C"	"JOOMJVFZQRQWKR-UHFFFAOYSA-N"	"Pyrazophos"	"374.0903"	""	""	""	"0.623"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"986"	"83"	"909"	"5706"	"482"	"362"	"4607"	"4571"	"0"	"3872"	"2904"	"114"	"1647"	"5"	"180"	"0"
"CHEBI:81942"	"C14H20N3O5PS"	"CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C"	"JOOMJVFZQRQWKR-UHFFFAOYSA-N"	"Pyrazophos"	"374.09131"	""	""	""	"4.655"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"113"	"8404"	"2312"	"3195"	"2364"	"3997"	"3105"	"2650"	"3713"	"3693"	"3393"	"4318"	"2617"	"2298"	"3585"	"2934"
"CHEBI:81942"	"C14H20N3O5PS"	"CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C"	"JOOMJVFZQRQWKR-UHFFFAOYSA-N"	"Pyrazophos"	"374.09131"	""	""	""	"2.797"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1690"	"6"	"20377"	"3560"	"10578"	"18141"	"4191"	"400"	"0"	"2022"	"3928"	"99"	"13443"	"203"	"340"	"0"
"CHEBI:81942"	"C14H20N3O5PS"	"CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C"	"JOOMJVFZQRQWKR-UHFFFAOYSA-N"	"Pyrazophos"	"374.09131"	""	""	""	"2.723"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1186"	"70"	"16518"	"2813"	"6739"	"14471"	"2808"	"142"	"0"	"1756"	"2390"	"129"	"7317"	"85"	"129"	"41"
"CHEBI:81942"	"C14H20N3O5PS"	"CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C"	"JOOMJVFZQRQWKR-UHFFFAOYSA-N"	"Pyrazophos"	"374.09924"	""	""	""	"9.03"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"352"	"163"	"12239"	"24492"	"26453"	"15537"	"14862"	"24343"	"313"	"249"	"52"	"16841"	"40732"	"32213"	"31785"	"100"
"CHEBI:69355"	"C19H18O8"	"COC1=C(O)C=C(C=C1)C1=C(OC)C(=O)C2=C(O)C(OC)=C(OC)C=C2O1"	"PJQLSMYMOKWUJG-UHFFFAOYSA-N"	"Casticin"	"375.10498"	""	""	""	"6.468"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1096"	"18385"	"15300"	"11052"	"13442"	"14036"	"18444"	"14927"	"17476"	"14847"	"11894"	"16372"	"8306"	"13951"	"13285"	"12677"
"CHEBI:69355"	"C19H18O8"	"COC1=C(O)C=C(C=C1)C1=C(OC)C(=O)C2=C(O)C(OC)=C(OC)C=C2O1"	"PJQLSMYMOKWUJG-UHFFFAOYSA-N"	"Casticin"	"375.10498"	""	""	""	"1.297"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1470"	"197"	"998"	"776"	"1429"	"292"	"1603"	"1958"	"0"	"4849"	"2124"	"1237"	"4553"	"4953"	"1247"	"0"
"CHEBI:69355"	"C19H18O8"	"COC1=C(O)C=C(C=C1)C1=C(OC)C(=O)C2=C(O)C(OC)=C(OC)C=C2O1"	"PJQLSMYMOKWUJG-UHFFFAOYSA-N"	"Casticin"	"375.10895"	""	""	""	"5.445"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1567"	"4311"	"7161"	"7850"	"6588"	"7616"	"7253"	"6283"	"2630"	"12671"	"9778"	"9256"	"9405"	"8301"	"7548"	"2634"
""	"C22H30O5"	"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"	"VHRSUDSXCMQTMA-PJHHCJLFSA-N"	"Methylprednisolone"	"375.20804"	""	""	""	"7.301"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5224"	"8328"	"17170"	"11596"	"10415"	"47395"	"9736"	"6377"	"28354"	"8853"	"3989"	"9743"	"14445"	"8833"	"4517"	"8491"
""	"C22H30O5"	"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"	"VHRSUDSXCMQTMA-PJHHCJLFSA-N"	"Methylprednisolone"	"375.20804"	""	""	""	"5.282"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1396"	"17653"	"3341"	"3464"	"6455"	"8966"	"3708"	"9981"	"4141"	"7387"	"5062"	"5063"	"5342"	"7996"	"4664"	"2514"
""	"C22H30O5"	"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"	"VHRSUDSXCMQTMA-PJHHCJLFSA-N"	"Methylprednisolone"	"375.20804"	""	""	""	"7.577"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1176"	"5495"	"9034"	"5225"	"15160"	"13568"	"5312"	"9718"	"8734"	"34240"	"6591"	"25621"	"7131"	"12605"	"11383"	"14059"
""	"C22H30O5"	"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"	"VHRSUDSXCMQTMA-PJHHCJLFSA-N"	"Methylprednisolone"	"375.21198"	""	""	""	"6.224"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2298"	"14848"	"15753"	"26208"	"4708"	"13725"	"12339"	"8522"	"13400"	"12267"	"12530"	"9967"	"16525"	"14839"	"16747"	"7588"
""	"C22H30O5"	"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12"	"VHRSUDSXCMQTMA-PJHHCJLFSA-N"	"Methylprednisolone"	"375.21594"	""	""	""	"9.69"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3605"	"8469"	"15116"	"12651"	"29428"	"25228"	"10889"	"17407"	"10186"	"4489"	"11574"	"5473"	"5239"	"22428"	"14717"	"6193"
